开奖日期,期号,红球1,红球2,红球3,红球4,红球5,红球6,蓝球,销售额,原始号码
2019-01-24,2019011,10,13,19,21,24,30,07,340431350,"10,13,19,21,24,30+07"
2019-01-27,2019012,07,10,21,23,31,33,14,370443836,"07,10,21,23,31,33+14"
2019-01-29,2019013,05,07,14,16,18,21,01,332648408,"05,07,14,16,18,21+01"
2019-01-31,2019014,01,02,03,14,19,33,03,327526362,"01,02,03,14,19,33+03"
2019-02-03,2019015,11,15,16,20,24,31,04,386508326,"11,15,16,20,24,31+04"
2019-02-12,2019016,05,07,09,11,19,25,05,314659700,"05,07,09,11,19,25+05"
2019-02-14,2019017,04,05,24,28,30,33,09,312764888,"04,05,24,28,30,33+09"
2019-02-17,2019018,04,11,18,19,26,32,04,349743310,"04,11,18,19,26,32+04"
2019-02-19,2019019,03,11,17,18,24,25,06,326400930,"03,11,17,18,24,25+06"
2019-02-21,2019020,02,12,13,23,27,28,12,330603914,"02,12,13,23,27,28+12"
2019-02-24,2019021,02,05,07,08,20,27,04,370839306,"02,05,07,08,20,27+04"
2019-02-26,2019022,03,07,11,21,30,33,07,338829860,"03,07,11,21,30,33+07"
2019-02-28,2019023,01,10,14,15,18,31,13,353488994,"01,10,14,15,18,31+13"
2019-03-03,2019024,01,08,23,25,28,29,10,384117562,"01,08,23,25,28,29+10"
2019-03-05,2019025,15,16,21,27,30,33,04,345714892,"15,16,21,27,30,33+04"
2019-03-07,2019026,03,13,15,19,20,27,14,349411720,"03,13,15,19,20,27+14"
2019-03-10,2019027,02,06,08,10,11,17,13,393236612,"02,06,08,10,11,17+13"
2019-03-12,2019028,04,19,22,26,29,30,11,356878622,"04,19,22,26,29,30+11"
2019-03-14,2019029,08,11,17,23,32,33,10,358515950,"08,11,17,23,32,33+10"
2019-03-17,2019030,04,05,07,10,12,22,16,392415448,"04,05,07,10,12,22+16"
2019-03-19,2019031,03,13,15,18,21,33,16,358344316,"03,13,15,18,21,33+16"
2019-03-21,2019032,04,08,09,13,28,33,04,353034100,"04,08,09,13,28,33+04"
2019-03-24,2019033,09,15,19,21,23,29,15,385168218,"09,15,19,21,23,29+15"
2019-03-26,2019034,09,11,15,22,24,26,03,354652922,"09,11,15,22,24,26+03"
2019-03-28,2019035,01,05,07,09,10,20,16,354951028,"01,05,07,09,10,20+16"
2019-03-31,2019036,02,10,13,16,23,32,08,383547756,"02,10,13,16,23,32+08"
2019-04-02,2019037,01,07,12,14,18,25,10,344923376,"01,07,12,14,18,25+10"
2019-04-04,2019038,09,12,21,27,29,30,05,335328036,"09,12,21,27,29,30+05"
2019-04-07,2019039,06,07,11,14,27,32,08,363128750,"06,07,11,14,27,32+08"
2019-04-09,2019040,05,06,09,18,23,31,11,335974062,"05,06,09,18,23,31+11"
2019-04-11,2019041,02,09,13,23,24,26,16,347145834,"02,09,13,23,24,26+16"
2019-04-14,2019042,15,17,19,22,25,26,04,376134240,"15,17,19,22,25,26+04"
2019-04-16,2019043,01,06,12,13,24,32,13,345296562,"01,06,12,13,24,32+13"
2019-04-18,2019044,06,14,16,17,23,29,07,350579948,"06,14,16,17,23,29+07"
2019-04-21,2019045,01,06,17,19,27,31,14,380577960,"01,06,17,19,27,31+14"
2019-04-23,2019046,02,12,16,22,25,32,06,349236650,"02,12,16,22,25,32+06"
2019-04-25,2019047,03,11,18,25,30,33,14,349665886,"03,11,18,25,30,33+14"
2019-04-28,2019048,03,07,10,12,18,29,10,379210874,"03,07,10,12,18,29+10"
2019-04-30,2019049,03,10,13,22,23,28,15,333775314,"03,10,13,22,23,28+15"
2019-05-02,2019050,04,06,10,11,21,23,02,311858860,"04,06,10,11,21,23+02"
2019-05-05,2019051,08,09,10,13,15,28,09,371316762,"08,09,10,13,15,28+09"
2019-05-07,2019052,03,06,09,13,16,19,16,342251970,"03,06,09,13,16,19+16"
2019-05-09,2019053,04,16,22,25,29,31,08,345533966,"04,16,22,25,29,31+08"
2019-05-12,2019054,07,10,11,15,24,26,11,376075414,"07,10,11,15,24,26+11"
2019-05-14,2019055,01,06,11,15,19,31,10,350070872,"01,06,11,15,19,31+10"
2019-05-16,2019056,13,14,17,19,21,29,01,351267630,"13,14,17,19,21,29+01"
2019-05-19,2019057,04,05,06,08,13,18,16,372560948,"04,05,06,08,13,18+16"
2019-05-21,2019058,07,08,12,21,23,27,12,339299672,"07,08,12,21,23,27+12"
2019-05-23,2019059,04,05,07,09,16,18,06,345567246,"04,05,07,09,16,18+06"
2019-05-26,2019060,03,04,14,20,23,27,01,367103342,"03,04,14,20,23,27+01"
2019-05-28,2019061,03,17,19,24,27,31,12,335296666,"03,17,19,24,27,31+12"
2019-05-30,2019062,07,13,16,23,26,30,01,339468976,"07,13,16,23,26,30+01"
2019-06-02,2019063,01,14,19,22,29,31,16,361222550,"01,14,19,22,29,31+16"
2019-06-04,2019064,12,20,24,25,30,33,12,331639006,"12,20,24,25,30,33+12"
2019-06-06,2019065,06,09,11,15,20,26,10,327400036,"06,09,11,15,20,26+10"
2019-06-09,2019066,01,14,17,20,22,32,04,354505682,"01,14,17,20,22,32+04"
2019-06-11,2019067,04,06,08,11,30,33,11,330381956,"04,06,08,11,30,33+11"
2019-06-13,2019068,03,14,20,24,26,33,10,331635522,"03,14,20,24,26,33+10"
2019-06-16,2019069,06,11,16,19,21,25,01,370103190,"06,11,16,19,21,25+01"
2019-06-18,2019070,06,15,18,19,24,32,09,335727814,"06,15,18,19,24,32+09"
2019-06-20,2019071,01,08,19,24,29,30,04,338921834,"01,08,19,24,29,30+04"
2019-06-23,2019072,02,09,13,15,22,30,15,366310328,"02,09,13,15,22,30+15"
2019-06-25,2019073,01,02,06,12,16,18,08,334373706,"01,02,06,12,16,18+08"
2019-06-27,2019074,12,21,27,29,31,33,04,339313032,"12,21,27,29,31,33+04"
2019-06-30,2019075,05,08,20,22,31,33,03,356452390,"05,08,20,22,31,33+03"
2019-07-02,2019076,12,15,19,20,29,32,14,327737064,"12,15,19,20,29,32+14"
2019-07-04,2019077,09,11,13,18,21,22,15,331156004,"09,11,13,18,21,22+15"
2019-07-07,2019078,01,17,27,29,31,33,12,358699764,"01,17,27,29,31,33+12"
2019-07-09,2019079,01,03,06,09,19,31,16,324952306,"01,03,06,09,19,31+16"
2019-07-11,2019080,03,06,08,20,24,32,07,333601616,"03,06,08,20,24,32+07"
2019-07-14,2019081,05,24,27,29,31,32,10,359862504,"05,24,27,29,31,32+10"
2019-07-16,2019082,07,16,19,22,24,28,02,328221990,"07,16,19,22,24,28+02"
2019-07-18,2019083,06,15,17,26,28,31,03,329029762,"06,15,17,26,28,31+03"
2019-07-21,2019084,04,08,14,18,20,27,03,356282880,"04,08,14,18,20,27+03"
2019-07-23,2019085,01,04,14,18,24,29,04,322387974,"01,04,14,18,24,29+04"
2019-07-25,2019086,16,22,24,26,28,31,06,318423888,"16,22,24,26,28,31+06"
2019-07-28,2019087,04,05,07,09,21,30,04,348495228,"04,05,07,09,21,30+04"
2019-07-30,2019088,13,14,15,21,23,29,13,320442344,"13,14,15,21,23,29+13"
2019-08-01,2019089,02,04,14,16,20,22,11,321183320,"02,04,14,16,20,22+11"
2019-08-04,2019090,02,03,06,08,14,22,04,355808718,"02,03,06,08,14,22+04"
2019-08-06,2019091,07,10,21,24,29,32,11,321773688,"07,10,21,24,29,32+11"
2019-08-08,2019092,09,17,27,28,32,33,08,325113036,"09,17,27,28,32,33+08"
2019-08-11,2019093,05,07,08,09,20,22,02,343851622,"05,07,08,09,20,22+02"
2019-08-13,2019094,05,10,12,18,19,27,06,318739184,"05,10,12,18,19,27+06"
2019-08-15,2019095,02,05,14,19,21,28,01,327102912,"02,05,14,19,21,28+01"
2019-08-18,2019096,05,07,12,18,27,32,11,355103324,"05,07,12,18,27,32+11"
2019-08-20,2019097,03,05,18,24,25,31,09,328319954,"03,05,18,24,25,31+09"
2019-08-22,2019098,03,11,12,14,17,26,09,334187522,"03,11,12,14,17,26+09"
2019-08-25,2019099,07,14,22,23,27,30,08,355328056,"07,14,22,23,27,30+08"
2019-08-27,2019100,01,04,12,13,30,32,08,334319180,"01,04,12,13,30,32+08"
2019-08-29,2019101,01,04,09,21,31,33,05,336008906,"01,04,09,21,31,33+05"
2019-09-01,2019102,03,08,12,16,20,32,12,365310214,"03,08,12,16,20,32+12"
2019-09-03,2019103,04,12,14,21,27,29,12,334444954,"04,12,14,21,27,29+12"
2019-09-05,2019104,01,05,16,17,18,24,10,336503558,"01,05,16,17,18,24+10"
2019-09-08,2019105,02,13,15,17,26,33,01,365092568,"02,13,15,17,26,33+01"
2019-09-10,2019106,02,14,22,27,30,33,14,330410652,"02,14,22,27,30,33+14"
2019-09-12,2019107,02,06,08,23,27,32,02,326852234,"02,06,08,23,27,32+02"
2019-09-15,2019108,07,13,19,22,25,32,13,361553454,"07,13,19,22,25,32+13"
2019-09-17,2019109,03,06,07,17,28,31,10,339057352,"03,06,07,17,28,31+10"
2019-09-19,2019110,01,18,22,26,27,28,08,345297696,"01,18,22,26,27,28+08"
2019-09-22,2019111,07,18,20,22,24,33,01,371095278,"07,18,20,22,24,33+01"
2019-09-24,2019112,03,12,14,17,23,27,01,335430712,"03,12,14,17,23,27+01"
2019-09-26,2019113,01,05,19,21,25,33,15,339648916,"01,05,19,21,25,33+15"
2019-09-29,2019114,02,04,09,11,12,30,01,372847052,"02,04,09,11,12,30+01"
2019-10-08,2019115,04,10,11,14,15,29,05,354033692,"04,10,11,14,15,29+05"
2019-10-10,2019116,01,08,09,13,16,33,01,336502106,"01,08,09,13,16,33+01"
2019-10-13,2019117,03,05,11,28,32,33,01,358734764,"03,05,11,28,32,33+01"
2019-10-15,2019118,12,14,15,25,28,31,04,329400746,"12,14,15,25,28,31+04"
2019-10-17,2019119,04,20,22,24,26,33,07,332545590,"04,20,22,24,26,33+07"
2019-10-20,2019120,10,12,27,31,32,33,03,361613906,"10,12,27,31,32,33+03"
2019-10-22,2019121,02,06,15,21,30,31,02,334748934,"02,06,15,21,30,31+02"
2019-10-24,2019122,04,10,15,19,21,23,02,334989390,"04,10,15,19,21,23+02"
2019-10-27,2019123,02,06,08,17,28,30,06,360609038,"02,06,08,17,28,30+06"
2019-10-29,2019124,04,09,30,31,32,33,01,337939626,"04,09,30,31,32,33+01"
2019-10-31,2019125,02,11,12,26,27,29,03,342491160,"02,11,12,26,27,29+03"
2019-11-03,2019126,02,14,17,29,32,33,16,369776508,"02,14,17,29,32,33+16"
2019-11-05,2019127,02,06,07,12,17,24,10,338393664,"02,06,07,12,17,24+10"
2019-11-07,2019128,03,08,12,16,17,19,08,342336168,"03,08,12,16,17,19+08"
2019-11-10,2019129,03,04,07,09,15,26,07,442669038,"03,04,07,09,15,26+07"
2019-11-12,2019130,01,07,09,11,24,32,16,418172282,"01,07,09,11,24,32+16"
2019-11-14,2019131,09,17,19,20,24,31,04,413548024,"09,17,19,20,24,31+04"
2019-11-17,2019132,04,06,11,14,19,33,07,443878462,"04,06,11,14,19,33+07"
2019-11-19,2019133,03,07,16,21,24,31,07,412973230,"03,07,16,21,24,31+07"
2019-11-21,2019134,01,04,06,22,29,30,03,424644500,"01,04,06,22,29,30+03"
2019-11-24,2019135,03,06,10,11,27,33,03,448749008,"03,06,10,11,27,33+03"
2019-11-26,2019136,12,14,15,17,29,33,12,411048748,"12,14,15,17,29,33+12"
2019-11-28,2019137,07,10,13,19,23,31,06,414318454,"07,10,13,19,23,31+06"
2019-12-01,2019138,02,06,12,30,31,32,11,455574142,"02,06,12,30,31,32+11"
2019-12-03,2019139,08,14,20,23,30,33,11,420684332,"08,14,20,23,30,33+11"
2019-12-05,2019140,02,04,09,11,14,22,05,421874374,"02,04,09,11,14,22+05"
2019-12-08,2019141,10,13,14,15,17,33,14,466103236,"10,13,14,15,17,33+14"
2019-12-10,2019142,08,14,24,27,29,33,09,429455474,"08,14,24,27,29,33+09"
2019-12-12,2019143,05,13,15,16,26,32,09,421054466,"05,13,15,16,26,32+09"
2019-12-15,2019144,02,12,15,19,27,30,03,448943976,"02,12,15,19,27,30+03"
2019-12-17,2019145,01,08,13,17,18,19,16,404721396,"01,08,13,17,18,19+16"
2019-12-19,2019146,01,04,10,12,30,32,14,400822952,"01,04,10,12,30,32+14"
2019-12-22,2019147,01,09,12,14,23,27,12,428843148,"01,09,12,14,23,27+12"
2019-12-24,2019148,09,10,13,20,26,27,08,412835082,"09,10,13,20,26,27+08"
2019-12-26,2019149,01,06,27,28,31,33,07,401837358,"01,06,27,28,31,33+07"
2019-12-29,2019150,02,09,14,22,27,29,02,424037140,"02,09,14,22,27,29+02"
2019-12-31,2019151,02,06,09,18,24,26,14,405999712,"02,06,09,18,24,26+14"
2020-01-02,2020001,02,15,23,26,29,30,02,388311860,"02,15,23,26,29,30+02"
2020-01-05,2020002,04,09,14,15,16,29,11,410784878,"04,09,14,15,16,29+11"
2020-01-07,2020003,09,17,26,29,30,32,03,368960938,"09,17,26,29,30,32+03"
2020-01-09,2020004,02,15,17,27,32,33,03,370826158,"02,15,17,27,32,33+03"
2020-01-12,2020005,11,16,17,22,26,32,04,400642476,"11,16,17,22,26,32+04"
2020-01-14,2020006,03,04,05,10,16,32,09,361697316,"03,04,05,10,16,32+09"
2020-01-16,2020007,05,12,17,20,25,31,10,358035962,"05,12,17,20,25,31+10"
2020-01-19,2020008,01,04,06,10,11,28,16,395048088,"01,04,06,10,11,28+16"
2020-01-21,2020009,03,06,08,14,19,26,12,405733380,"03,06,08,14,19,26+12"
2020-03-12,2020010,11,14,22,27,31,32,09,142522854,"11,14,22,27,31,32+09"
2020-03-15,2020011,04,05,07,17,18,29,01,176331724,"04,05,07,17,18,29+01"
2020-03-17,2020012,04,13,14,23,26,31,09,198501652,"04,13,14,23,26,31+09"
2020-03-19,2020013,02,08,10,20,21,30,14,215545590,"02,08,10,20,21,30+14"
2020-03-22,2020014,02,07,08,10,12,16,07,261933168,"02,07,08,10,12,16+07"
2020-03-24,2020015,08,09,22,24,30,33,01,255551054,"08,09,22,24,30,33+01"
2020-03-26,2020016,05,06,08,17,24,27,07,260860736,"05,06,08,17,24,27+07"
2020-03-29,2020017,02,04,07,15,20,27,04,295712918,"02,04,07,15,20,27+04"
2020-03-31,2020018,05,07,08,11,17,22,13,287194532,"05,07,08,11,17,22+13"
2020-04-02,2020019,15,19,27,28,30,33,03,293920314,"15,19,27,28,30,33+03"
2020-04-05,2020020,01,06,09,13,15,22,14,310764432,"01,06,09,13,15,22+14"
2020-04-07,2020021,02,06,14,16,27,31,07,296655800,"02,06,14,16,27,31+07"
2020-04-09,2020022,02,10,20,22,25,30,02,311416184,"02,10,20,22,25,30+02"
2020-04-12,2020023,04,05,20,21,30,33,08,340318270,"04,05,20,21,30,33+08"
2020-04-14,2020024,10,13,27,28,29,31,08,317568426,"10,13,27,28,29,31+08"
2020-04-16,2020025,01,09,10,15,20,29,02,321611812,"01,09,10,15,20,29+02"
2020-04-19,2020026,01,04,09,18,19,31,06,349633986,"01,04,09,18,19,31+06"
2020-04-21,2020027,12,13,14,24,25,28,06,324196702,"12,13,14,24,25,28+06"
2020-04-23,2020028,05,06,15,18,26,32,08,323795596,"05,06,15,18,26,32+08"
2020-04-26,2020029,01,12,18,20,30,32,05,364268814,"01,12,18,20,30,32+05"
2020-04-28,2020030,17,18,21,29,30,32,03,327786632,"17,18,21,29,30,32+03"
2020-04-30,2020031,02,05,09,15,16,27,09,323903392,"02,05,09,15,16,27+09"
2020-05-03,2020032,03,11,13,14,15,26,13,338904002,"03,11,13,14,15,26+13"
2020-05-05,2020033,07,10,12,21,31,32,01,320555362,"07,10,12,21,31,32+01"
2020-05-07,2020034,02,08,15,16,26,32,03,340793680,"02,08,15,16,26,32+03"
2020-05-10,2020035,10,14,24,25,28,33,11,371811232,"10,14,24,25,28,33+11"
2020-05-12,2020036,07,09,16,22,24,32,06,346455736,"07,09,16,22,24,32+06"
2020-05-14,2020037,01,04,11,13,17,24,15,350126486,"01,04,11,13,17,24+15"
2020-05-17,2020038,01,06,07,18,23,24,15,374760420,"01,06,07,18,23,24+15"
2020-05-19,2020039,02,09,10,11,16,29,02,341609556,"02,09,10,11,16,29+02"
2020-05-21,2020040,01,06,12,16,19,21,04,341533118,"01,06,12,16,19,21+04"
2020-05-24,2020041,06,07,16,22,24,25,13,372422582,"06,07,16,22,24,25+13"
2020-05-26,2020042,02,06,07,11,14,31,03,345472844,"02,06,07,11,14,31+03"
2020-05-28,2020043,01,11,24,25,27,30,07,360394276,"01,11,24,25,27,30+07"
2020-05-31,2020044,07,08,16,17,19,24,07,379328476,"07,08,16,17,19,24+07"
2020-06-02,2020045,02,03,15,21,22,33,16,348295556,"02,03,15,21,22,33+16"
2020-06-04,2020046,13,19,25,26,27,32,08,350122868,"13,19,25,26,27,32+08"
2020-06-07,2020047,04,10,17,19,28,32,01,382084220,"04,10,17,19,28,32+01"
2020-06-09,2020048,12,14,18,23,30,32,02,351604616,"12,14,18,23,30,32+02"
2020-06-11,2020049,01,07,09,12,18,22,04,355402476,"01,07,09,12,18,22+04"
2020-06-14,2020050,04,09,17,20,32,33,15,379409292,"04,09,17,20,32,33+15"
2020-06-16,2020051,03,06,08,11,19,28,08,342968302,"03,06,08,11,19,28+08"
2020-06-18,2020052,02,08,13,29,32,33,15,352815504,"02,08,13,29,32,33+15"
2020-06-21,2020053,02,14,15,16,32,33,01,381666534,"02,14,15,16,32,33+01"
2020-06-23,2020054,03,10,19,25,26,31,02,338817016,"03,10,19,25,26,31+02"
2020-06-25,2020055,01,05,07,23,28,30,12,327140694,"01,05,07,23,28,30+12"
2020-06-28,2020056,02,05,08,12,26,31,14,380233782,"02,05,08,12,26,31+14"
2020-06-30,2020057,09,14,21,23,26,32,03,349147892,"09,14,21,23,26,32+03"
2020-07-02,2020058,01,03,11,12,19,26,07,356052050,"01,03,11,12,19,26+07"
2020-07-05,2020059,02,04,10,17,22,25,14,386807160,"02,04,10,17,22,25+14"
2020-07-07,2020060,05,09,14,20,24,30,08,356937202,"05,09,14,20,24,30+08"
2020-07-09,2020061,08,17,24,26,27,31,04,366447904,"08,17,24,26,27,31+04"
2020-07-12,2020062,10,14,17,22,26,27,05,391827962,"10,14,17,22,26,27+05"
2020-07-14,2020063,12,15,16,22,29,32,14,357076054,"12,15,16,22,29,32+14"
2020-07-16,2020064,01,03,07,21,27,32,01,356057386,"01,03,07,21,27,32+01"
2020-07-19,2020065,09,15,18,21,23,26,08,381062334,"09,15,18,21,23,26+08"
2020-07-21,2020066,02,09,13,17,26,28,07,352149702,"02,09,13,17,26,28+07"
2020-07-23,2020067,04,07,09,23,27,30,08,353153516,"04,07,09,23,27,30+08"
2020-07-26,2020068,12,16,21,26,27,32,10,376630286,"12,16,21,26,27,32+10"
2020-07-28,2020069,03,09,10,13,18,26,04,343151528,"03,09,10,13,18,26+04"
2020-07-30,2020070,01,02,04,06,19,21,15,343442594,"01,02,04,06,19,21+15"
2020-08-02,2020071,09,11,12,13,22,23,08,363190440,"09,11,12,13,22,23+08"
2020-08-04,2020072,06,08,10,15,17,26,04,335806408,"06,08,10,15,17,26+04"
2020-08-06,2020073,05,07,11,13,27,29,03,344984126,"05,07,11,13,27,29+03"
2020-08-09,2020074,04,08,09,13,19,33,12,375478220,"04,08,09,13,19,33+12"
2020-08-11,2020075,03,11,13,20,24,30,16,342593198,"03,11,13,20,24,30+16"
2020-08-13,2020076,10,15,16,18,20,27,06,346015916,"10,15,16,18,20,27+06"
2020-08-16,2020077,03,10,16,21,25,27,12,376430570,"03,10,16,21,25,27+12"
2020-08-18,2020078,03,11,14,16,21,32,04,339766446,"03,11,14,16,21,32+04"
2020-08-20,2020079,05,12,20,21,22,29,14,347031342,"05,12,20,21,22,29+14"
2020-08-23,2020080,14,15,18,22,31,33,01,375199530,"14,15,18,22,31,33+01"
2020-08-25,2020081,01,05,13,14,27,33,15,341884184,"01,05,13,14,27,33+15"
2020-08-27,2020082,02,08,11,17,21,30,09,339738944,"02,08,11,17,21,30+09"
2020-08-30,2020083,01,19,25,26,30,31,12,375628538,"01,19,25,26,30,31+12"
2020-09-01,2020084,03,07,16,17,23,30,07,340223360,"03,07,16,17,23,30+07"
2020-09-03,2020085,01,02,05,09,19,24,16,349243256,"01,02,05,09,19,24+16"
2020-09-06,2020086,02,04,06,15,24,27,06,383150704,"02,04,06,15,24,27+06"
2020-09-08,2020087,11,15,20,23,25,33,10,351393474,"11,15,20,23,25,33+10"
2020-09-10,2020088,01,06,12,26,29,30,12,359763320,"01,06,12,26,29,30+12"
2020-09-13,2020089,02,14,16,21,29,30,10,388734662,"02,14,16,21,29,30+10"
2020-09-15,2020090,02,21,23,26,31,32,06,357200726,"02,21,23,26,31,32+06"
2020-09-17,2020091,01,09,11,12,16,19,16,362307424,"01,09,11,12,16,19+16"
2020-09-20,2020092,01,06,12,18,22,24,03,394714558,"01,06,12,18,22,24+03"
2020-09-22,2020093,04,05,10,13,15,19,15,364874692,"04,05,10,13,15,19+15"
2020-09-24,2020094,10,15,17,27,29,31,08,357043412,"10,15,17,27,29,31+08"
2020-09-27,2020095,03,09,16,17,20,26,02,387062108,"03,09,16,17,20,26+02"
2020-09-29,2020096,01,20,23,26,27,32,15,356787262,"01,20,23,26,27,32+15"
2020-10-06,2020097,02,08,21,25,26,30,10,352372566,"02,08,21,25,26,30+10"
2020-10-08,2020098,06,08,11,22,25,33,02,347585130,"06,08,11,22,25,33+02"
2020-10-11,2020099,05,06,11,12,15,30,12,390640850,"05,06,11,12,15,30+12"
2020-10-13,2020100,01,07,15,16,20,23,07,352785364,"01,07,15,16,20,23+07"
2020-10-15,2020101,10,17,24,25,28,30,15,360073112,"10,17,24,25,28,30+15"
2020-10-18,2020102,09,10,19,25,26,29,08,385810668,"09,10,19,25,26,29+08"
2020-10-20,2020103,04,09,10,22,28,32,08,363566614,"04,09,10,22,28,32+08"
2020-10-22,2020104,04,08,10,16,27,29,09,371069028,"04,08,10,16,27,29+09"
2020-10-25,2020105,06,14,19,20,22,24,01,399513718,"06,14,19,20,22,24+01"
2020-10-27,2020106,02,04,11,15,18,28,10,362151946,"02,04,11,15,18,28+10"
2020-10-29,2020107,03,09,11,24,25,28,16,372099740,"03,09,11,24,25,28+16"
2020-11-01,2020108,10,12,15,17,23,32,05,398129794,"10,12,15,17,23,32+05"
2020-11-03,2020109,06,13,16,20,23,32,13,358593188,"06,13,16,20,23,32+13"
2020-11-05,2020110,02,06,09,14,22,25,04,365150166,"02,06,09,14,22,25+04"
2020-11-08,2020111,06,09,17,22,24,26,16,459469274,"06,09,17,22,24,26+16"
2020-11-10,2020112,02,09,12,17,28,32,05,426910448,"02,09,12,17,28,32+05"
2020-11-12,2020113,01,03,07,10,22,32,11,436471868,"01,03,07,10,22,32+11"
2020-11-15,2020114,01,05,11,24,30,32,03,476450128,"01,05,11,24,30,32+03"
2020-11-17,2020115,01,04,12,20,25,32,02,435736254,"01,04,12,20,25,32+02"
2020-11-19,2020116,05,06,14,16,19,27,10,434234564,"05,06,14,16,19,27+10"
2020-11-22,2020117,07,08,09,10,16,27,07,460145954,"07,08,09,10,16,27+07"
2020-11-24,2020118,11,13,19,26,30,33,05,419968358,"11,13,19,26,30,33+05"
2020-11-26,2020119,01,09,22,28,32,33,15,432978556,"01,09,22,28,32,33+15"
2020-11-29,2020120,01,02,03,04,09,10,12,470788664,"01,02,03,04,09,10+12"
2020-12-01,2020121,02,04,06,21,25,29,03,425615038,"02,04,06,21,25,29+03"
2020-12-03,2020122,12,15,17,24,26,31,15,416050434,"12,15,17,24,26,31+15"
2020-12-06,2020123,01,03,18,19,26,29,03,442277628,"01,03,18,19,26,29+03"
2020-12-08,2020124,16,18,19,20,29,33,12,394367604,"16,18,19,20,29,33+12"
2020-12-10,2020125,05,12,16,26,30,31,13,403248064,"05,12,16,26,30,31+13"
2020-12-13,2020126,03,07,12,14,23,28,11,423827948,"03,07,12,14,23,28+11"
2020-12-15,2020127,01,04,18,19,26,31,07,385288238,"01,04,18,19,26,31+07"
2020-12-17,2020128,08,10,15,16,23,26,10,395094864,"08,10,15,16,23,26+10"
2020-12-20,2020129,01,02,05,15,28,33,04,428354318,"01,02,05,15,28,33+04"
2020-12-22,2020130,08,09,11,14,17,29,16,405085034,"08,09,11,14,17,29+16"
2020-12-24,2020131,08,19,22,26,27,30,07,394370394,"08,19,22,26,27,30+07"
2020-12-27,2020132,01,04,11,12,14,23,04,425174496,"01,04,11,12,14,23+04"
2020-12-29,2020133,03,19,22,23,27,29,07,370330222,"03,19,22,23,27,29+07"
2020-12-31,2020134,02,09,10,20,22,26,01,399565532,"02,09,10,20,22,26+01"
2021-01-03,2021001,02,03,13,18,20,31,11,411170524,"02,03,13,18,20,31+11"
2021-01-05,2021002,06,10,13,25,26,32,11,374374440,"06,10,13,25,26,32+11"
2021-01-07,2021003,06,09,16,18,22,29,11,360514540,"06,09,16,18,22,29+11"
2021-01-10,2021004,02,03,07,08,17,22,15,396531778,"02,03,07,08,17,22+15"
2021-01-12,2021005,07,09,14,26,30,31,04,359757108,"07,09,14,26,30,31+04"
2021-01-14,2021006,06,08,22,24,25,26,01,367900704,"06,08,22,24,25,26+01"
2021-01-17,2021007,02,04,12,21,25,32,16,389232822,"02,04,12,21,25,32+16"
2021-01-19,2021008,01,05,07,14,18,33,07,358122646,"01,05,07,14,18,33+07"
2021-01-21,2021009,02,04,07,24,25,32,13,367324734,"02,04,07,24,25,32+13"
2021-01-24,2021010,01,04,11,19,32,33,05,394795416,"01,04,11,19,32,33+05"
2021-01-26,2021011,05,10,16,23,27,33,14,358439884,"05,10,16,23,27,33+14"
2021-01-28,2021012,03,06,14,18,20,26,01,365486356,"03,06,14,18,20,26+01"
2021-01-31,2021013,06,09,12,16,27,31,06,403024326,"06,09,12,16,27,31+06"
2021-02-02,2021014,04,15,21,25,29,33,06,365029152,"04,15,21,25,29,33+06"
2021-02-04,2021015,06,14,16,26,28,29,07,373264066,"06,14,16,26,28,29+07"
2021-02-07,2021016,03,08,09,13,15,18,10,447622614,"03,08,09,13,15,18+10"
2021-02-21,2021017,09,15,18,29,32,33,02,442443732,"09,15,18,29,32,33+02"
2021-02-23,2021018,02,08,14,23,25,32,06,352299530,"02,08,14,23,25,32+06"
2021-02-25,2021019,12,16,17,24,28,29,08,351320330,"12,16,17,24,28,29+08"
2021-02-28,2021020,01,03,06,07,09,11,02,385685036,"01,03,06,07,09,11+02"
2021-03-02,2021021,04,08,17,24,28,33,13,350734702,"04,08,17,24,28,33+13"
2021-03-04,2021022,10,15,17,25,31,32,06,361605820,"10,15,17,25,31,32+06"
2021-03-07,2021023,02,21,22,23,27,28,11,397987234,"02,21,22,23,27,28+11"
2021-03-09,2021024,01,04,06,10,11,18,02,360465214,"01,04,06,10,11,18+02"
2021-03-11,2021025,06,08,14,17,18,30,11,370761350,"06,08,14,17,18,30+11"
2021-03-14,2021026,03,05,13,19,20,25,03,415303494,"03,05,13,19,20,25+03"
2021-03-16,2021027,05,07,09,16,20,26,08,371997822,"05,07,09,16,20,26+08"
2021-03-18,2021028,11,16,23,26,27,33,05,387583114,"11,16,23,26,27,33+05"
2021-03-21,2021029,08,10,15,17,22,30,12,413514858,"08,10,15,17,22,30+12"
2021-03-23,2021030,08,09,13,27,29,31,05,388490602,"08,09,13,27,29,31+05"
2021-03-25,2021031,06,11,21,25,28,31,07,389664660,"06,11,21,25,28,31+07"
2021-03-28,2021032,01,05,08,15,16,30,03,421020572,"01,05,08,15,16,30+03"
2021-03-30,2021033,02,12,13,14,31,33,06,378842354,"02,12,13,14,31,33+06"
2021-04-01,2021034,04,10,12,18,23,25,01,377894218,"04,10,12,18,23,25+01"
2021-04-04,2021035,12,14,18,20,26,28,11,382205894,"12,14,18,20,26,28+11"
